Time,Time Code,Provinces Name,Provinces Code,Household Access to safe Sanitation (in % of total Household) [HOU.STA.ACSN.ZS],Household Access to Safe Water (in % of total household) [HOU.H2O.ACSN.ZS]
2017,YR2017,"Pegunungan Arfak, Kab.",ID.IB.PA,9.692698479,63.25092316
2017,YR2017,"Raja Ampat, Kab.",ID.IB.RA,51.58503723,61.76039124
2017,YR2017,"Sorong Selatan, Kab.",ID.IB.SS,48.57048798,45.88739777
2017,YR2017,"Sorong, Kab.",ID.IB.SG,79.44411469,51.36515427
2017,YR2017,"Sorong, Kota",ID.IB.SR,80.05477142,91.92461395
2017,YR2017,"Tambrauw, Kab",ID.IB.TM,45.51344299,39.03466034
2017,YR2017,"Teluk Bintuni, Kab.",ID.IB.TB,67.9275589,63.34291077
2017,YR2017,"Teluk Wondama, Kab.",ID.IB.TW,62.08195114,12.92558002
2017,YR2017,"Asmat, Kab.",ID.PA.AS,34.70116425,1.856440902
2017,YR2017,"Biak Numfor, Kab.",ID.PA.BN,89.16711426,64.58747101
2017,YR2017,"Boven Digoel, Kab.",ID.PA.BD,58.86588287,72.03215027
2017,YR2017,"Deiyai, Kab.",ID.PA.DI,80.86831665,1.590573072
2017,YR2017,"Dogiyai, Kab.",ID.PA.DG,48.65420914,19.63059425
2017,YR2017,"Intan Jaya, Kab.",ID.PA.IJ,36.1846199,2.148828745
2017,YR2017,"Jayapura, Kab.",ID.PA.JR,76.93712616,70.34774017
2017,YR2017,"Jayapura, Kota",ID.PA.JY,75.89994812,97.64896393
2017,YR2017,"Jayawijaya, Kab.",ID.PA.JA,35.21807098,27.73511124
2017,YR2017,"Keerom, Kab.",ID.PA.KE,84.00785828,52.06725693
2017,YR2017,"Kepulauan Yapen, Kab.",ID.PA.YW,82.17015076,73.8717041
2017,YR2017,"Lanny Jaya, Kab.",ID.PA.LJ,47.99435043,0.599020183
2017,YR2017,"Mamberamo Raya, Kab.",ID.PA.MR,20.64950943,1.817810535
2017,YR2017,"Mamberamo Tengah, Kab.",ID.PA.MT,3.686374426,0
2017,YR2017,"Mappi, Kab.",ID.PA.MP,46.41557693,26.12825394
2017,YR2017,"Merauke, Kab.",ID.PA.ME,81.97595978,58.82600403
2017,YR2017,"Mimika, Kab.",ID.PA.MI,80.6644516,84.81774139
2017,YR2017,"Nabire, Kab.",ID.PA.NA,83.28746033,69.50782776
2017,YR2017,"Nduga, Kab.",ID.PA.NU,72.87225342,1.045136571
2017,YR2017,"Paniai, Kab.",ID.PA.PA,79.63230896,42.85884094
2017,YR2017,"Pegunungan Bintang, Kab.",ID.PA.PB,56.69636154,24.96781731
2017,YR2017,"Puncak Jaya, Kab.",ID.PA.PJ,20.88801575,44.05979919
2017,YR2017,"Puncak, Kab.",ID.PA.PN,10.23273659,0
2017,YR2017,"Sarmi, Kab.",ID.PA.SA,64.47832489,47.12709045
2017,YR2017,"Supiori, Kab.",ID.PA.SU,79.08982086,37.05389023
2017,YR2017,"Tolikara, Kab.",ID.PA.TO,15.86477757,1.678186297
2017,YR2017,"Waropen, Kab.",ID.PA.WA,80.6844101,30.84410667
2017,YR2017,"Yahukimo, Kab.",ID.PA.YA,3.838935137,11.82453156
2017,YR2017,"Yalimo, Kab.",ID.PA.YL,17.88258934,13.58219242
2017,YR2017,"Bengkalis, Kab.",ID.RI.BE,92.6399765,60.19805527
2017,YR2017,"Dumai, Kota",ID.RI.DU,95.44915771,79.54282379
2017,YR2017,"Indragiri Hilir, Kab.",ID.RI.II,74.38306427,17.74319458
2017,YR2017,"Indragiri Hulu, Kab.",ID.RI.IU,84.97567749,72.59155273
2017,YR2017,"Kampar, Kab.",ID.RI.KA,89.99814606,67.08444977
2017,YR2017,"Kepulauan Meranti, Kab.",ID.RI.KM,92.81220245,9.193471909
2017,YR2017,"Kuantan Singingi, Kab.",ID.RI.KS,77.24623871,72.08467102
2017,YR2017,"Pekanbaru, Kota",ID.RI.PB,93.11232758,93.10069275
2017,YR2017,"Pelalawan, Kab.",ID.RI.PE,92.97822571,74.48152161
2017,YR2017,"Rokan Hilir, Kab.",ID.RI.RI,89.45391846,55.93613815
2017,YR2017,"Rokan Hulu, Kab.",ID.RI.RH,79.6967926,70.33618164
2017,YR2017,"Siak, Kab.",ID.RI.SI,96.41146088,87.57147217
2017,YR2017,"Majene, Kab.",ID.SR.MJ,59.1792717,69.34734344
2017,YR2017,"Mamasa, Kab.",ID.SR.MA,48.51160431,21.7230072
2017,YR2017,"Mamuju Tengah, Kab.",ID.SR.MT,66.86868286,59.26532745
2017,YR2017,"Mamuju Utara, Kab.",ID.SR.MU,66.1006012,67.97743225
2017,YR2017,"Mamuju, Kab.",ID.SR.MM,54.25547409,60.71491241
2017,YR2017,"Polewali Mandar, Kab.",ID.SR.PM,60.6833992,57.44577026
2017,YR2017,"Bantaeng, Kab.",ID.SE.BT,75.18154144,96.56275177
2017,YR2017,"Barru, Kab.",ID.SE.BR,79.40162659,80.67961121
2017,YR2017,"Bone, Kab.",ID.SE.BO,75.54579163,67.91456604
2017,YR2017,"Bulukumba, Kab.",ID.SE.BU,85.13923645,71.43204498
2017,YR2017,"Enrekang, Kab.",ID.SE.EN,70.96746826,57.03227615
2017,YR2017,"Gowa, Kab.",ID.SE.GO,85.3660202,74.18269348
2017,YR2017,"Jeneponto, Kab.",ID.SE.JE,57.22348785,84.97357178
2017,YR2017,"Kepulauan Selayar, Kab.",ID.SE.SE,54.09347916,80.00486755
2017,YR2017,"Luwu Timur, Kab.",ID.SE.LT,74.03353882,67.31194305
2017,YR2017,"Luwu Utara, Kab.",ID.SE.LU,71.90132141,65.3575592
2017,YR2017,"Luwu, Kab.",ID.SE.LW,66.54923248,63.32670593
2017,YR2017,"Makassar, Kota",ID.SE.UP,83.55294037,98.74214172
2017,YR2017,"Maros, Kab.",ID.SE.MR,76.3860321,70.30269623
2017,YR2017,"Palopo, Kota",ID.SE.PA,89.12622833,93.43100739
2017,YR2017,"Pangkajene Kepulauan, Kab.",ID.SE.PK,64.95011902,67.33773804
2017,YR2017,"Parepare, Kota",ID.SE.PP,78.9719162,91.45978546
2017,YR2017,"Pinrang, Kab.",ID.SE.PI,73.86341095,67.83306885
2017,YR2017,"Sidenreng Rappang, Kab.",ID.SE.SR,71.72251129,64.90163422
2017,YR2017,"Sinjai, Kab.",ID.SE.SI,83.71614838,73.7097702
2017,YR2017,"Soppeng, Kab.",ID.SE.SO,87.74221039,65.99254608
2017,YR2017,"Takalar, Kab.",ID.SE.TA,71.19980621,78.35671997
2017,YR2017,"Tana Toraja, Kab.",ID.SE.TT,82.01280975,51.35322189
2017,YR2017,"Toraja Utara, Kab.",ID.SE.TU,82.54178619,58.19812393
2017,YR2017,"Wajo, Kab.",ID.SE.WA,80.46520996,69.79679108
2017,YR2017,"Banggai Kepulauan, Kab.",ID.ST.BK,58.54371643,77.95230865
2017,YR2017,"Banggai Laut, Kab.",ID.ST.BL,59.03180313,85.26937103
2017,YR2017,"Banggai, Kab.",ID.ST.BA,70.55645752,62.46918869
2017,YR2017,"Buol, Kab.",ID.ST.BT,68.69548035,71.54291534
2017,YR2017,"Donggala, Kab.",ID.ST.DO,53.08512878,47.61191177
2017,YR2017,"Morowali Utara, Kab.",ID.ST.MU,74.79206848,75.53423309
2017,YR2017,"Morowali, Kab.",ID.ST.MO,80.180336,75.2587204
2017,YR2017,"Palu, Kota",ID.ST.PA,87.70787048,88.61177826
2017,YR2017,"Parigi Moutong, Kab.",ID.ST.PM,49.73514557,62.9091568
2017,YR2017,"Poso, Kab.",ID.ST.PO,77.31127167,67.39543915
2017,YR2017,"Sigi, Kab.",ID.ST.SG,53.65795898,56.50068665
2017,YR2017,"Tojo Una-Una, Kab.",ID.ST.TU,50.57528687,67.7786026
2017,YR2017,"Toli-Toli, Kab.",ID.ST.TT,56.50588226,61.31034088
2017,YR2017,"Bau-Bau, Kota",ID.SG.BA,75.74264526,88.71788788
2017,YR2017,"Bombana, Kab.",ID.SG.BO,57.36952591,78.63887787
2017,YR2017,"Buton Selatan, Kab.",ID.SG.BS,68.86911011,51.05916977
2017,YR2017,"Buton Tengah, Kab.",ID.SG.BT,78.31660461,95.46989441
2017,YR2017,"Buton Utara, Kab.",ID.SG.BN,69.5385437,74.83618927
2017,YR2017,"Buton, Kab.",ID.SG.BU,69.35934448,68.78691864
2017,YR2017,Kendari City,ID.SG.KC,80.90257263,90.58715057
2017,YR2017,"Kolaka Timur, Kab.",ID.SG.KT,78.91544342,79.61112976
2017,YR2017,"Kolaka Utara, Kab.",ID.SG.KU,68.82151031,69.95411682
2017,YR2017,"Kolaka, Kab.",ID.SG.KO,78.61079407,79.14163208
2017,YR2017,"Konawe Kepulauan, Kab.",ID.SG.KK,59.23734283,83.32675934
2017,YR2017,"Konawe Selatan, Kab.",ID.SG.KS,77.78903961,70.64444733
2017,YR2017,"Konawe Utara, Kab.",ID.SG.KA,69.88944244,65.71448517
2017,YR2017,"Konawe, Kab.",ID.SG.KN,74.8782196,79.5952301
2017,YR2017,"Muna Barat, Kab.",ID.SG.MB,50.82314682,80.98565674
2017,YR2017,"Muna, Kab.",ID.SG.MU,59.22031403,61.79545593
2017,YR2017,"Wakatobi, Kab.",ID.SG.WA,84.94948578,61.12537384
2017,YR2017,"Bitung, Kota",ID.SW.BI,86.31668854,92.49816895
2017,YR2017,"Bolaang Mongondow Selatan, Kab.",ID.SW.BS,33.6244545,70.07368469
2017,YR2017,"Bolaang Mongondow Timur, Kab.",ID.SW.BT,59.13401413,72.64937592
2017,YR2017,"Bolaang Mongondow Utara, Kab.",ID.SW.BU,45.83049774,55.73469925
2017,YR2017,"Bolaang Mongondow, Kab.",ID.SW.BM,63.79091263,61.14125824
2017,YR2017,"Kep. Siau Tagulandang Biaro, Kab.",ID.SW.ST,87.04051971,43.66142654
2017,YR2017,"Kepulauan Sangihe, Kab.",ID.SW.KS,73.44198608,60.85897827
2017,YR2017,"Kepulauan Talaud, Kab.",ID.SW.KT,82.7148056,57.60267258
2017,YR2017,"Kotamobagu, Kota",ID.SW.KO,72.43950653,84.07518768
2017,YR2017,"Manado, Kota",ID.SW.MA,71.96126556,94.05900574
2017,YR2017,"Minahasa Selatan, Kab.",ID.SW.MS,78.60820007,66.99512482
2017,YR2017,"Minahasa Tenggara, Kab.",ID.SW.MT,74.962677,68.32402039
2017,YR2017,"Minahasa Utara, Kab.",ID.SW.MU,83.84037781,74.14265442
2017,YR2017,"Minahasa, Kab.",ID.SW.MI,77.83222961,76.71381378
2017,YR2017,"Tomohon, Kota",ID.SW.TO,82.66296387,81.37295532
2017,YR2017,"Agam, Kab.",ID.SB.AG,78.06474304,72.5355835
2017,YR2017,"Bukittinggi, Kota",ID.SB.BU,80.41702271,93.2904892
2017,YR2017,"Dharmasraya, Kab.",ID.SB.DH,78.16394043,66.28030396
2017,YR2017,"Kepulauan Mentawai, Kab.",ID.SB.KM,59.94572067,39.5990181
2017,YR2017,"Limapuluh Kota, Kab",ID.SB.LP,60.5901947,67.95195007
2017,YR2017,"Padang Panjang, Kota",ID.SB.PJ,83.54364014,93.63846588
2017,YR2017,"Padang Pariaman, Kab.",ID.SB.PP,70.56352997,54.20175171
2017,YR2017,"Padang, Kota",ID.SB.PD,83.45239258,90.23593903
2017,YR2017,"Pariaman, Kota",ID.SB.PA,90.46871185,80.98979187
2017,YR2017,"Pasaman Barat, Kab.",ID.SB.PB,55.04381561,52.88997269
2017,YR2017,"Pasaman, Kab",ID.SB.PM,47.03322601,54.66384888
2017,YR2017,"Payakumbuh, Kota",ID.SB.PY,90.60870361,95.42590332
2017,YR2017,"Pesisir Selatan, Kab.",ID.SB.PS,67.99246216,69.58921814
2017,YR2017,"Sawahlunto, Kota",ID.SB.SL,85.50296021,92.0578537
2017,YR2017,"Sijunjung, Kab.",ID.SB.SJ,59.76380157,61.8344841
2017,YR2017,"Solok Selatan, Kab.",ID.SB.SK,68.4885025,54.90951538
2017,YR2017,"Solok, Kab.",ID.SB.SM,53.59851074,62.2755928
2017,YR2017,"Solok, Kota",ID.SB.SO,84.99563599,99.03881836
2017,YR2017,"Tanah Datar, Kab.",ID.SB.TD,73.81576538,73.91345978
2017,YR2017,"Banyuasin, Kab.",ID.SL.BA,75.23322296,41.70981216
2017,YR2017,"Empat Lawang, Kab.",ID.SL.EL,49.92271805,22.1952076
2017,YR2017,"Lahat, Kab.",ID.SL.LA,61.29059601,45.83404541
2017,YR2017,"Lubuklinggau, Kota",ID.SL.LL,82.74028015,65.16430664
2017,YR2017,"Muara Enim, Kab.",ID.SL.ME,72.03511047,61.01300049
2017,YR2017,"Musi Banyuasin, Kab.",ID.SL.MB,80.87724304,58.27721405
2017,YR2017,"Musi Rawas Utara, Kab.",ID.SL.MS,56.8529892,46.1854744
2017,YR2017,"Musi Rawas, Kab.",ID.SL.MR,80.76470184,59.3443985
2017,YR2017,"Ogan Ilir, Kab.",ID.SL.OI,63.84090042,61.13709641
2017,YR2017,"Ogan Komering Ilir, Kab.",ID.SL.OH,73.93643188,61.83168411
2017,YR2017,"Ogan Komering Ulu Selatan, Kab.",ID.SL.OS,61.09698868,36.85469818
2017,YR2017,"Ogan Komering Ulu Timur, Kab.",ID.SL.OT,80.61233521,61.50372696
2017,YR2017,"Ogan Komering Ulu, Kab.",ID.SL.OU,70.80769348,68.7641983
2017,YR2017,"Pagar Alam, Kota",ID.SL.PG,69.89222717,53.85964584
2017,YR2017,"Palembang, Kota",ID.SL.PA,92.10857391,97.28235626
2017,YR2017,"Penukal Abab Lematang Ilir, Kab.",ID.SL.PN,72.30059814,61.39273071
2017,YR2017,"Prabumulih, Kota",ID.SL.PR,82.3259201,66.50254822
2017,YR2017,"Asahan, Kab.",ID.SU.AS,90.8067627,77.36260223
2017,YR2017,"Batu Bara, Kab.",ID.SU.BB,93.80628204,69.84197998
2017,YR2017,"Binjai, Kota",ID.SU.BI,94.89221191,89.4725647
2017,YR2017,"Dairi, Kab.",ID.SU.DA,84.88737488,55.05872345
2017,YR2017,"Deli Serdang, Kab.",ID.SU.DS,92.81620026,84.92158508
2017,YR2017,"Gunung Sitoli, Kota",ID.SU.GS,77.25403595,64.4366684
2017,YR2017,"Humbang Hasundutan, Kab.",ID.SU.HH,79.44329071,46.41801834
2017,YR2017,"Karo, Kab.",ID.SU.KA,75.41062927,64.73563385
2017,YR2017,"Labuhan Batu Selatan, Kab.",ID.SU.LU,86.96422577,65.30404663
2017,YR2017,"Labuhan Batu Utara, Kab.",ID.SU.BU,84.54463959,54.6324234
2017,YR2017,"Labuhan Batu, Kab.",ID.SU.LB,89.58248901,63.25761032
2017,YR2017,"Langkat, Kab.",ID.SU.LA,91.70240784,62.93896866
2017,YR2017,"Mandailing Natal, Kab",ID.SU.MN,35.52722931,40.97498703
2017,YR2017,"Medan, Kota",ID.SU.ME,94.22194672,97.46490479
2017,YR2017,"Nias Barat, Kab.",ID.SU.NB,53.30931473,14.68957806
2017,YR2017,"Nias Selatan, Kab.",ID.SU.NS,51.41062927,22.57458687
2017,YR2017,"Nias Utara, Kab.",ID.SU.NU,60.32435226,31.08417702
2017,YR2017,"Nias, Kab.",ID.SU.NI,44.23794556,19.5461235
2017,YR2017,"Padang Lawas Utara, Kab.",ID.SU.PU,56.03174591,53.77342606
2017,YR2017,"Padang Lawas, Kab.",ID.SU.PL,48.62392426,41.45681381
2017,YR2017,"Padang Sidempuan, Kota",ID.SU.PD,76.75301361,61.67842102
2017,YR2017,"Pakpak Bharat, Kab.",ID.SU.PB,77.77583313,37.47915268
2017,YR2017,"Pematang Siantar, Kota",ID.SU.PS,95.57941437,90.13856506
2017,YR2017,"Samosir, Kab.",ID.SU.SA,80.28565216,37.95355988
2017,YR2017,"Serdang Bedagai, Kab.",ID.SU.SD,90.52171326,65.97651672
2017,YR2017,"Sibolga, Kota",ID.SU.SB,91.24110413,91.3030014
2017,YR2017,"Simalungun, Kab.",ID.SU.SM,91.87892914,66.11735535
2017,YR2017,"Tanjung Balai, Kota",ID.SU.TB,87.6219101,95.52086639
2017,YR2017,"Tapanuli Selatan, Kab.",ID.SU.TS,47.07098389,49.5705452
2017,YR2017,"Tapanuli Tengah, Kab.",ID.SU.TT,59.70726013,50.43835068
2017,YR2017,"Tapanuli Utara, Kab.",ID.SU.TU,74.4307251,58.08764267
2017,YR2017,"Tebing Tinggi, Kota",ID.SU.TG,93.20909119,79.35189056
2017,YR2017,"Toba Samosir, Kab.",ID.SU.TR,80.65531158,63.10195923
2018,YR2018,"Badung, Kab.",ID.BA.BD,86.86062622,94.56349945
2018,YR2018,"Bangli, Kab.",ID.BA.BN,59.30740738,81.32924652
2018,YR2018,"Buleleng, Kab.",ID.BA.BL,68.22544098,79.507164
2018,YR2018,"Denpasar, Kota",ID.BA.DE,86.85542297,98.5463028
2018,YR2018,"Gianyar, Kab.",ID.BA.GI,81.32260895,91.07554626
2018,YR2018,"Jembrana, Kab.",ID.BA.JE,72.86798096,66.50453949
2018,YR2018,"Karangasem, Kab.",ID.BA.KA,64.78412628,78.3151474
2018,YR2018,"Klungkung, Kab.",ID.BA.KL,81.57089996,83.88104248
2018,YR2018,"Tabanan, Kab.",ID.BA.TA,86.85868835,88.83120728
2018,YR2018,"Cilegon, Kota",ID.BT.CL,92.04190826,88.24589539
2018,YR2018,"Lebak, Kab.",ID.BT.LE,62.33600235,45.12333679
2018,YR2018,"Pandeglang, Kab.",ID.BT.PA,64.2216568,41.49848938
2018,YR2018,"Serang, Kab.",ID.BT.SE,74.92446136,70.3135376
2018,YR2018,"Serang, Kota",ID.BT.SR,79.48204803,75.73760986
2018,YR2018,"Tangerang Selatan, Kota",ID.BT.TS,95.88101196,84.69818878
2018,YR2018,"Tangerang, Kab.",ID.BT.TM,84.31521606,83.55458832
2018,YR2018,"Tangerang, Kota",ID.BT.TN,88.97245789,88.81948853
2018,YR2018,"Bengkulu Selatan, Kab.",ID.BE.BS,76.2481308,40.09233856
2018,YR2018,"Bengkulu Tengah, Kab.",ID.BE.BT,82.99588013,49.25307083
2018,YR2018,"Bengkulu Utara, Kab.",ID.BE.BU,78.92329407,36.97024536
2018,YR2018,"Bengkulu, Kota",ID.BE.BE,93.39250183,81.37731171
2018,YR2018,"Kaur, Kab.",ID.BE.KA,75.48584747,43.8861351
2018,YR2018,"Kepahiang, Kab.",ID.BE.KE,84.19834137,56.31055069
2018,YR2018,"Lebong, Kab.",ID.BE.LE,62.37333298,57.32859421
2018,YR2018,"Mukomuko, Kab.",ID.BE.MU,81.01953888,60.52299881
2018,YR2018,"Rejang Lebong, Kab.",ID.BE.RL,76.80265808,40.3470192
2018,YR2018,"Seluma, Kab.",ID.BE.SE,74.41079712,33.54421997
2018,YR2018,"Bantul, Kab.",ID.YO.BA,80.35363007,76.43614197
2018,YR2018,"Gunung Kidul, Kab.",ID.YO.GK,87.58893585,70.07537842
2018,YR2018,"Kulon Progo, Kab.",ID.YO.KP,84.91832733,77.92632294
2018,YR2018,"Sleman, Kab.",ID.YO.SL,83.30556488,79.31626129
2018,YR2018,"Yogyakarta, Kota",ID.YO.YO,60.43804932,79.12049866
2018,YR2018,"Adm. Kepulauan Seribu, Kab.",ID.JK.KS,86.88980103,90.51428223
2018,YR2018,"Jakarta Barat, Kota",ID.JK.JB,82.45767212,97.61811829
2018,YR2018,"Jakarta Pusat, Kota",ID.JK.JP,71.83293152,98.86750031
2018,YR2018,"Jakarta Selatan, Kota",ID.JK.JS,86.88748169,86.32859802
2018,YR2018,"Jakarta Timur, Kota",ID.JK.JT,87.68238068,89.61820984
2018,YR2018,"Jakarta Utara, Kota",ID.JK.JU,77.91690826,99.6679306
2018,YR2018,"Boalemo, Kab.",ID.GO.BO,37.21741486,69.99491119
2018,YR2018,"Bone Bolango, Kab.",ID.GO.BB,55.33791351,77.63384247
2018,YR2018,"Gorontalo Utara, Kab.",ID.GO.GU,49.21528244,74.56357574
2018,YR2018,"Gorontalo, Kab.",ID.GO.GM,52.92156982,71.35529327
2018,YR2018,"Gorontalo, Kota",ID.GO.GR,64.30432892,93.78447723
2018,YR2018,"Pohuwato, Kab.",ID.GO.PO,49.00447083,91.85743713
2018,YR2018,"Batang Hari, Kab.",ID.JA.BA,79.37574768,53.0985527
2018,YR2018,"Bungo, Kab.",ID.JA.BT,72.65207672,63.72422028
2018,YR2018,"Jambi, Kota",ID.JA.JA,94.3117981,88.39067078
2018,YR2018,"Kerinci, Kab.",ID.JA.KE,61.96352768,72.14279938
2018,YR2018,"Merangin, Kab.",ID.JA.SB,75.46993256,48.45508194
2018,YR2018,"Muaro Jambi, Kab.",ID.JA.MJ,88.84706116,63.75767517
2018,YR2018,"Sarolangun, Kab.",ID.JA.SA,74.97631073,50.36843872
2018,YR2018,"Sungai Penuh, Kota",ID.JA.SP,84.33467102,89.05229187
2018,YR2018,"Tanjung Jabung Barat, Kab.",ID.JA.TJ,78.18029785,38.81686783
2018,YR2018,"Tanjung Jabung Timur, Kab.",ID.JA.TT,89.9022522,25.73912048
2018,YR2018,"Tebo, Kab.",ID.JA.TE,82.75121307,61.91446304
2018,YR2018,"Bandung Barat, Kab.",ID.JR.BB,81.4329834,68.52632141
2018,YR2018,"Bandung, Kab.",ID.JR.BD,78.01464844,81.4604187
2018,YR2018,"Bandung, Kota",ID.JR.BN,78.97833252,93.29965973
2018,YR2018,"Banjar, Kota",ID.JR.BJ,87.36721039,80.52056885
2018,YR2018,"Bekasi, Kab.",ID.JR.BS,89.41310883,90.26763153
2018,YR2018,"Bekasi, Kota",ID.JR.BK,97.49446869,87.44281769
2018,YR2018,"Bogor, Kab.",ID.JR.BR,82.38703918,63.39064789
2018,YR2018,"Bogor, Kota",ID.JR.BG,90.818367,80.16163635
2018,YR2018,"Ciamis, Kab.",ID.JR.CS,80.64884186,60.87999344
2018,YR2018,"Cianjur, Kab.",ID.JR.CJ,72.08386993,53.9601326
2018,YR2018,"Cimahi, Kota",ID.JR.CI,73.13467407,88.06017303
2018,YR2018,"Cirebon, Kab.",ID.JR.CR,66.36739349,77.01822662
2018,YR2018,"Cirebon, Kota",ID.JR.CE,86.43352509,97.10112
2018,YR2018,"Depok, Kota",ID.JR.DE,98.00654602,79.44256592
2018,YR2018,"Garut, Kab.",ID.JR.GA,71.40733337,57.28660965
2018,YR2018,"Indramayu, Kab.",ID.JR.IN,74.83953857,86.88243866
2018,YR2018,"Karawang, Kab.",ID.JR.KA,79.07404327,79.39141083
2018,YR2018,"Kuningan, Kab.",ID.JR.KU,85.01794434,76.04684448
2018,YR2018,"Majalengka, Kab.",ID.JR.MA,78.17507935,76.14762115
2018,YR2018,"Pangandaran, Kab.",ID.JR.PN,83.74044037,69.27292633
2018,YR2018,"Purwakarta, Kab.",ID.JR.PU,87.91530609,62.15921021
2018,YR2018,"Subang, Kab.",ID.JR.SB,86.68597412,67.09882355
2018,YR2018,"Sukabumi, Kab.",ID.JR.SM,74.67868042,50.69832611
2018,YR2018,"Sukabumi, Kota",ID.JR.SK,81.83766937,78.43162537
2018,YR2018,"Sumedang, Kab.",ID.JR.SD,81.9335556,68.66062927
2018,YR2018,"Tasikmalaya, Kab.",ID.JR.TM,64.06560516,48.31091309
2018,YR2018,"Tasikmalaya, Kota",ID.JR.TS,84.27315521,76.67477417
2018,YR2018,"Banjarnegara, Kab.",ID.JT.BN,70.11553192,61.03224945
2018,YR2018,"Banyumas, Kab.",ID.JT.BY,79.56993103,73.29458618
2018,YR2018,"Batang, Kab.",ID.JT.BT,77.72673035,80.61721039
2018,YR2018,"Blora, Kab.",ID.JT.BL,79.35345459,81.56635284
2018,YR2018,"Boyolali, Kab.",ID.JT.BO,81.87742615,67.99160004
2018,YR2018,"Brebes, Kab.",ID.JT.BR,75.16712189,71.81663513
2018,YR2018,"Cilacap, Kab.",ID.JT.CI,82.17567444,72.27816772
2018,YR2018,"Demak, Kab.",ID.JT.DE,83.64750671,83.54183197
2018,YR2018,"Grobogan, Kab.",ID.JT.GR,78.21136475,85.69122314
2018,YR2018,"Jepara, Kab.",ID.JT.JE,76.77811432,79.3809967
2018,YR2018,"Karanganyar, Kab.",ID.JT.KA,89.2562561,80.06958008
2018,YR2018,"Kebumen, Kab.",ID.JT.KB,84.74781799,60.88191223
2018,YR2018,"Kendal, Kab.",ID.JT.KN,79.94056702,86.45773315
2018,YR2018,"Klaten, Kab.",ID.JT.KL,82.64483643,68.78805542
2018,YR2018,"Kudus, Kab.",ID.JT.KU,93.07154846,78.07888794
2018,YR2018,"Magelang, Kab.",ID.JT.MM,77.37471008,69.8476944
2018,YR2018,"Magelang, Kota",ID.JT.MG,83.32337952,90.13051605
2018,YR2018,"Pati, Kab.",ID.JT.PA,90.69659424,82.04360962
2018,YR2018,"Pekalongan, Kab.",ID.JT.PM,73.65205383,71.96163177
2018,YR2018,"Pekalongan, Kota",ID.JT.PK,77.67276001,67.954216
2018,YR2018,"Pemalang, Kab.",ID.JT.PL,73.2381134,72.76337433
2018,YR2018,"Purbalingga, Kab.",ID.JT.PB,79.98484802,76.94734955
2018,YR2018,"Purworejo, Kab.",ID.JT.PW,82.97196198,68.73921967
2018,YR2018,"Rembang, Kab.",ID.JT.RE,85.61553955,82.84344482
2018,YR2018,"Salatiga, Kota",ID.JT.SA,82.73724365,92.3217392
2018,YR2018,"Semarang, Kab.",ID.JT.SM,87.85279846,84.30111694
2018,YR2018,"Semarang, Kota",ID.JT.SE,86.03881836,95.59220123
2018,YR2018,"Sragen, Kab.",ID.JT.SG,84.17137909,78.87203217
2018,YR2018,"Sukoharjo, Kab.",ID.JT.SH,81.5679245,79.73503113
2018,YR2018,"Surakarta, Kota",ID.JT.SK,71.92495728,83.10501862
2018,YR2018,"Tegal, Kab.",ID.JT.TM,75.33937073,75.50317383
2018,YR2018,"Tegal, Kota",ID.JT.TE,65.57086945,99.27169037
2018,YR2018,"Temanggung, Kab.",ID.JT.TG,84.69907379,76.81197357
2018,YR2018,"Wonogiri, Kab.",ID.JT.WG,91.89253998,80.7102356
2018,YR2018,"Wonosobo, Kab.",ID.JT.WS,78.7641449,87.32262421
2018,YR2018,"Bangkalan, Kab.",ID.JI.BK,88.19123077,59.74477386
2018,YR2018,"Banyuwangi, Kab.",ID.JI.BW,74.24448395,73.23846436
2018,YR2018,"Batu, Kota",ID.JI.BA,93.86156464,88.10497284
2018,YR2018,"Blitar, Kab.",ID.JI.BR,81.21733093,66.44371796
2018,YR2018,"Blitar, Kota",ID.JI.BL,90.37768555,72.42224121
2018,YR2018,"Bojonegoro, Kab.",ID.JI.BJ,80.35689545,78.59591675
2018,YR2018,"Bondowoso, Kab.",ID.JI.BD,37.81668091,60.01842499
2018,YR2018,"Gresik, Kab.",ID.JI.GR,91.00022888,97.7935257
2018,YR2018,"Jember, Kab.",ID.JI.JE,59.56864166,52.57731247
2018,YR2018,"Jombang, Kab.",ID.JI.JO,84.66983795,71.76783752
2018,YR2018,"Kediri, Kab.",ID.JI.KR,85.78681183,64.36044312
2018,YR2018,"Kediri, Kota",ID.JI.KD,86.72681427,68.64589691
2018,YR2018,"Lamongan, Kab.",ID.JI.LA,90.15226746,88.69221497
2018,YR2018,"Lumajang, Kab.",ID.JI.LU,82.13280487,66.30191803
2018,YR2018,"Madiun, Kab.",ID.JI.MN,81.52462769,80.19178009
2018,YR2018,"Madiun, Kota",ID.JI.MD,87.63793945,94.1470871
2018,YR2018,"Magetan, Kab.",ID.JI.MT,89.37676239,85.81999969
2018,YR2018,"Malang, Kab.",ID.JI.MG,88.24783325,75.26985931
2018,YR2018,"Malang, Kota",ID.JI.ML,78.34542084,84.9605484
2018,YR2018,"Mojokerto, Kab.",ID.JI.MK,84.97746277,74.62773895
2018,YR2018,"Mojokerto, Kota",ID.JI.MJ,90.05944824,83.15854645
